Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
13384,Customer Support,Male,56,Specialist,03:05.6,0,High School,1,49500,47,20,28,3,100,15,23,0,4.97,FALSE
13385,IT,Female,49,Analyst,03:05.6,9,Bachelor,5,60000,38,31,18,5,100,3,65,1,1.75,FALSE
13386,Sales,Male,36,Manager,03:05.6,6,High School,1,66000,38,17,1,1,0,9,19,0,3.54,FALSE
13387,Sales,Female,29,Developer,03:05.6,8,Bachelor,2,60000,35,42,25,12,0,15,49,1,3.12,TRUE
13388,HR,Female,37,Analyst,03:05.6,1,High School,2,48000,30,33,5,10,75,19,93,1,4.42,FALSE
13389,Engineering,Male,26,Specialist,03:05.6,5,High School,2,54000,44,47,28,7,75,10,78,1,1.85,FALSE
13390,Operations,Male,37,Specialist,03:05.6,5,High School,3,58500,34,37,6,8,100,5,62,1,4.1,FALSE
13391,Finance,Male,60,Manager,03:05.6,8,Bachelor,4,84000,60,0,14,12,0,3,24,0,4.44,FALSE
13392,Marketing,Male,58,Analyst,03:05.6,8,Master,1,44000,35,49,20,11,50,14,10,0,4.43,TRUE
13393,HR,Female,57,Specialist,03:05.6,7,High School,2,54000,59,21,11,8,100,8,8,1,2.04,FALSE
13394,Legal,Female,32,Analyst,03:05.6,7,Bachelor,2,48000,49,16,27,9,75,1,25,2,2.2,FALSE
13395,Finance,Male,45,Consultant,03:05.6,0,Bachelor,2,66000,56,2,29,14,25,13,24,1,4.52,FALSE
13396,Finance,Female,37,Analyst,03:05.6,1,Bachelor,1,44000,44,4,14,6,25,16,12,0,3.3,FALSE
13397,Customer Support,Female,27,Engineer,03:05.6,3,Master,1,66000,41,36,26,7,25,10,29,2,3.54,FALSE
13398,Sales,Male,35,Consultant,03:05.6,8,High School,2,66000,50,36,19,3,0,16,9,2,3.26,FALSE
13399,IT,Male,50,Engineer,03:05.6,6,High School,5,90000,52,9,2,14,25,8,97,0,4.94,FALSE
13400,IT,Male,44,Manager,03:05.6,1,High School,4,84000,43,47,5,14,50,6,60,1,1.25,FALSE
13401,IT,Female,53,Consultant,03:05.6,5,Bachelor,4,77000,36,26,14,11,0,10,6,1,4.92,FALSE
13402,Operations,Male,31,Technician,03:05.6,5,High School,3,45500,52,42,16,8,75,15,69,2,3.88,FALSE
13403,Sales,Female,43,Consultant,03:05.6,8,Bachelor,5,82500,40,38,20,9,100,5,5,2,1.42,FALSE
13404,IT,Female,57,Manager,03:05.6,0,Master,3,78000,36,41,21,12,0,13,26,1,2.08,FALSE
13405,HR,Female,35,Engineer,03:05.6,8,Bachelor,2,72000,55,3,10,10,25,6,99,2,4.63,FALSE
13406,Marketing,Male,52,Analyst,03:05.6,2,Master,1,44000,32,5,18,13,50,3,51,1,3.3,FALSE
13407,HR,Female,27,Manager,03:05.6,4,Master,5,90000,57,41,26,14,75,13,54,2,4.59,FALSE
13408,Operations,Male,27,Manager,03:05.6,5,High School,2,72000,34,30,25,5,75,9,34,2,1.36,FALSE
13409,Marketing,Male,53,Developer,03:05.6,5,Master,4,70000,53,18,17,12,50,5,84,0,1.9,FALSE
13410,HR,Female,58,Manager,03:05.6,6,Master,1,66000,37,45,0,2,50,18,45,2,1.08,FALSE
13411,HR,Male,29,Developer,03:05.6,2,Bachelor,1,55000,47,1,4,11,75,17,40,2,4.89,FALSE
13412,Marketing,Female,50,Engineer,03:05.6,8,Bachelor,1,66000,50,49,21,8,75,8,0,1,4.24,FALSE
13413,HR,Male,57,Consultant,03:05.6,1,Bachelor,1,60500,42,46,19,14,0,9,59,1,3.29,FALSE
13414,Sales,Female,43,Technician,03:05.6,7,Bachelor,1,38500,60,26,29,0,50,8,19,2,3.48,FALSE
13415,Customer Support,Male,33,Manager,03:05.6,5,Master,1,66000,50,24,29,10,0,14,56,1,3.41,FALSE
13416,Legal,Male,58,Engineer,03:05.6,6,PhD,2,72000,38,0,2,9,50,9,24,0,1.32,FALSE
13417,IT,Male,51,Specialist,03:05.6,9,High School,1,49500,60,19,22,6,0,9,13,1,3.35,FALSE
13418,Engineering,Male,28,Engineer,03:05.6,3,Bachelor,4,84000,54,6,9,7,25,2,97,0,3.52,FALSE
13419,HR,Female,24,Specialist,03:05.6,2,Bachelor,2,54000,36,18,0,11,100,15,12,1,2.25,FALSE
13420,Finance,Female,40,Engineer,03:05.6,4,Master,4,84000,37,4,23,4,0,5,43,0,3.29,FALSE
13421,Marketing,Male,23,Developer,03:05.6,9,Bachelor,1,55000,37,33,3,4,75,1,17,2,3.27,FALSE
13422,Sales,Male,41,Specialist,03:05.6,2,High School,5,67500,39,2,18,13,75,5,6,0,4.62,FALSE
13423,Customer Support,Male,55,Engineer,03:05.6,9,High School,5,90000,60,45,0,0,100,11,16,2,4.5,TRUE
13424,IT,Female,45,Specialist,03:05.6,7,Bachelor,5,67500,49,8,18,10,25,15,3,2,1.87,FALSE
13425,IT,Male,53,Manager,03:05.6,2,Bachelor,3,78000,39,25,3,1,100,9,36,1,1.16,FALSE
13426,Marketing,Male,43,Developer,03:05.6,6,High School,2,60000,49,5,6,3,75,1,40,1,4.96,FALSE
13427,HR,Female,42,Developer,03:05.6,9,High School,4,70000,47,22,8,13,75,4,29,0,3.8,FALSE
13428,Marketing,Female,54,Analyst,03:05.6,8,PhD,1,44000,36,9,29,2,50,18,42,0,4.31,FALSE
13429,IT,Female,48,Engineer,03:05.6,5,Bachelor,2,72000,33,8,7,4,75,8,5,2,1.95,FALSE
13430,Operations,Female,33,Manager,03:05.6,6,PhD,1,66000,42,30,3,8,100,2,28,0,4.4,FALSE
13431,Sales,Female,39,Consultant,03:05.6,1,High School,1,60500,51,37,22,10,100,11,77,0,2.77,FALSE
13432,Engineering,Female,49,Specialist,03:05.6,3,High School,4,63000,44,0,11,2,75,3,78,1,4.79,FALSE
13433,HR,Male,38,Manager,03:05.6,4,Bachelor,1,66000,35,27,20,12,0,13,75,0,3.54,FALSE
13434,Operations,Female,51,Engineer,03:05.6,9,High School,5,90000,39,3,21,5,25,8,75,1,4.37,FALSE
13435,Sales,Male,55,Consultant,03:05.6,8,Master,4,77000,47,27,29,9,50,14,56,0,1.13,FALSE
13436,Customer Support,Male,26,Consultant,03:05.6,4,Bachelor,4,77000,49,18,29,12,100,6,50,2,3.73,FALSE
13437,Marketing,Female,30,Consultant,03:05.6,8,High School,5,82500,40,11,25,8,100,17,27,2,1.5,FALSE
13438,Operations,Male,32,Specialist,03:05.6,7,Bachelor,3,58500,57,35,22,14,100,14,74,0,2.83,FALSE
13439,Customer Support,Female,53,Engineer,03:05.6,1,High School,2,72000,48,31,19,12,100,12,51,0,2.92,FALSE
13440,HR,Female,44,Technician,03:05.6,6,Bachelor,1,38500,44,3,7,5,75,11,21,0,4.92,FALSE
13441,HR,Female,36,Specialist,03:05.6,3,High School,5,67500,33,21,9,1,100,8,22,1,4.69,FALSE
13442,Legal,Male,45,Engineer,03:05.6,6,Bachelor,2,72000,47,0,2,2,75,5,65,2,3.84,FALSE
13443,Marketing,Male,34,Consultant,03:05.6,1,Bachelor,5,82500,51,39,16,1,25,14,69,1,2.85,FALSE
13444,HR,Female,28,Engineer,03:05.6,0,High School,1,66000,30,21,0,14,0,3,11,2,4.17,TRUE
13445,IT,Female,32,Engineer,03:05.6,6,High School,3,78000,49,45,25,7,75,16,48,1,1.3,FALSE
13446,HR,Male,26,Manager,03:05.6,9,Bachelor,3,78000,34,6,0,4,100,7,79,2,4.32,FALSE
13447,IT,Male,30,Engineer,03:05.6,2,High School,3,78000,35,18,28,0,50,13,38,1,2.43,FALSE
13448,Sales,Male,41,Developer,03:05.6,9,Bachelor,4,70000,60,11,17,7,75,3,88,0,2.59,FALSE
13449,Finance,Female,47,Analyst,03:05.6,9,Bachelor,5,60000,34,31,23,5,25,7,83,2,4.65,TRUE
13450,Legal,Female,28,Consultant,03:05.6,7,Bachelor,5,82500,47,38,10,14,50,14,9,1,2.95,TRUE
13451,Finance,Male,29,Manager,03:05.6,6,Bachelor,2,72000,50,46,23,13,0,19,99,1,3.48,FALSE
13452,Customer Support,Male,38,Developer,03:05.6,7,High School,1,55000,52,49,5,9,50,11,76,2,2.31,FALSE
13453,Operations,Female,22,Manager,03:05.6,7,Bachelor,5,90000,47,13,26,10,100,9,11,0,3.49,FALSE
13454,Customer Support,Female,34,Engineer,03:05.6,5,Bachelor,4,84000,46,49,16,2,0,9,55,1,3.54,FALSE
13455,HR,Male,27,Developer,03:05.6,6,PhD,5,75000,46,14,17,3,0,9,64,2,1.78,FALSE
13456,HR,Male,31,Analyst,03:05.6,6,Bachelor,3,52000,38,10,8,12,0,10,68,2,3.15,FALSE
13457,Customer Support,Female,47,Specialist,03:05.6,6,Bachelor,2,54000,42,37,22,10,25,12,77,0,3.72,FALSE
13458,Customer Support,Female,32,Analyst,03:05.6,1,Bachelor,3,52000,31,40,19,14,100,12,78,0,1.29,TRUE
13459,Customer Support,Male,50,Analyst,03:05.6,7,Bachelor,5,60000,57,1,10,9,0,5,60,0,2.49,FALSE
13460,Customer Support,Female,30,Technician,03:05.6,4,High School,2,42000,53,33,8,2,75,2,17,2,4.85,FALSE
13461,Customer Support,Female,57,Developer,03:05.6,1,Master,5,75000,39,5,26,9,50,4,52,2,4.61,FALSE
13462,Customer Support,Female,48,Manager,03:05.6,3,Master,1,66000,42,12,19,6,75,4,65,2,2.79,FALSE
13463,HR,Male,44,Developer,03:05.6,3,High School,4,70000,35,33,29,4,25,8,42,1,1.79,FALSE
13464,Engineering,Other,36,Analyst,03:05.6,3,High School,1,44000,52,27,12,13,100,13,29,1,4.05,FALSE
13465,Marketing,Female,24,Consultant,03:05.6,0,Master,5,82500,59,48,19,2,75,10,22,2,2.82,FALSE
13466,Marketing,Male,22,Consultant,03:05.6,2,High School,2,66000,50,4,27,4,50,18,58,0,3.29,FALSE
13467,Marketing,Male,52,Technician,03:05.6,1,Bachelor,3,45500,58,42,11,3,25,4,30,2,4.79,FALSE
13468,Sales,Female,34,Technician,03:05.6,2,Master,2,42000,50,4,4,11,100,5,15,1,1.56,FALSE
13469,Marketing,Male,50,Manager,03:05.6,7,High School,5,90000,30,37,25,7,50,9,67,0,1.3,FALSE
13470,Sales,Female,45,Specialist,03:05.6,6,Bachelor,4,63000,44,38,14,12,100,14,63,1,4.43,TRUE
13471,Operations,Female,25,Manager,03:05.6,0,High School,1,66000,43,13,23,4,0,7,36,1,3.17,FALSE
13472,Legal,Female,57,Consultant,03:05.6,0,High School,1,60500,34,18,18,12,0,17,9,2,3.62,FALSE
13473,IT,Male,30,Analyst,03:05.6,9,High School,4,56000,47,17,5,9,75,2,47,2,4.17,FALSE
13474,Marketing,Male,53,Manager,03:05.6,8,Bachelor,2,72000,41,32,23,10,50,13,30,0,1.68,FALSE
13475,Engineering,Female,55,Technician,03:05.6,6,High School,5,52500,54,15,11,10,100,16,16,0,1.22,FALSE
13476,HR,Female,54,Technician,03:05.6,8,Bachelor,1,38500,30,28,29,8,50,1,0,1,4.27,FALSE
13477,Legal,Male,37,Manager,03:05.6,4,PhD,5,90000,51,25,3,10,50,10,77,0,3.19,FALSE
13478,Marketing,Male,44,Consultant,03:05.6,6,Master,3,71500,54,10,18,12,50,16,24,1,1.7,FALSE
13479,Finance,Male,37,Engineer,03:05.6,1,Master,2,72000,58,14,19,10,75,18,7,0,3.53,FALSE
13480,Marketing,Female,48,Developer,03:05.6,6,High School,4,70000,47,12,5,8,100,4,33,2,4.16,TRUE
13481,HR,Male,24,Consultant,03:05.6,8,Bachelor,5,82500,30,28,10,9,100,12,71,0,3.41,FALSE
13482,Legal,Male,31,Consultant,03:05.6,0,Bachelor,5,82500,34,8,27,9,0,17,93,1,3.22,TRUE
13483,Customer Support,Female,35,Specialist,03:05.6,5,Master,3,58500,42,20,0,13,50,2,13,0,3.53,FALSE
13484,IT,Male,49,Analyst,03:05.6,2,High School,1,44000,38,30,11,5,25,7,61,2,4.9,FALSE
13485,Customer Support,Female,27,Specialist,03:05.6,2,Bachelor,5,67500,42,13,6,7,25,19,34,1,4.1,FALSE
13486,Finance,Female,24,Manager,03:05.6,8,Bachelor,4,84000,52,44,9,13,25,8,97,2,1.27,FALSE
13487,Legal,Female,27,Engineer,03:05.6,8,Bachelor,1,66000,44,48,1,2,0,10,39,0,3.21,FALSE
13488,Sales,Female,57,Analyst,03:05.6,0,Master,4,56000,58,4,15,8,0,16,78,1,3.77,FALSE
13489,Sales,Female,22,Consultant,03:05.6,6,Bachelor,4,77000,31,37,8,14,50,2,98,0,4.7,FALSE
13490,Marketing,Male,48,Engineer,03:05.6,5,High School,2,72000,43,32,25,5,75,7,67,0,1.22,TRUE
13491,Customer Support,Female,56,Developer,03:05.6,4,Bachelor,4,70000,60,39,24,3,50,7,23,2,2.89,FALSE
13492,Engineering,Male,36,Analyst,03:05.6,1,Master,2,48000,39,41,0,5,75,2,20,2,1.1,FALSE
13493,Engineering,Male,45,Specialist,03:05.6,2,Bachelor,1,49500,51,21,6,5,0,12,42,2,4.08,FALSE
13494,Customer Support,Female,22,Technician,03:05.6,7,Bachelor,5,52500,48,11,29,8,0,10,42,0,4.24,FALSE
13495,Operations,Female,22,Manager,03:05.6,0,Bachelor,5,90000,37,41,9,10,0,17,77,1,4,FALSE
13496,HR,Female,49,Manager,03:05.6,3,Bachelor,2,72000,45,0,5,1,0,19,71,1,4.52,FALSE
13497,Legal,Female,30,Engineer,03:05.6,4,Bachelor,3,78000,39,33,24,5,25,18,5,1,4.19,FALSE
13498,Operations,Female,47,Analyst,03:05.6,3,High School,5,60000,42,9,10,3,100,9,83,1,3.68,FALSE
13499,Legal,Female,50,Engineer,03:05.6,5,Bachelor,1,66000,51,30,7,14,0,18,51,1,2.62,FALSE
13500,Engineering,Male,32,Developer,03:05.6,1,Bachelor,2,60000,45,5,17,9,0,3,34,1,1.49,FALSE
13501,Customer Support,Female,49,Analyst,03:05.6,5,Bachelor,3,52000,51,32,24,7,100,14,88,2,3.79,FALSE
13502,Engineering,Female,46,Developer,03:05.6,3,Master,4,70000,46,48,23,11,75,12,93,0,3.31,FALSE
13503,Legal,Female,60,Developer,03:05.6,4,High School,5,75000,49,31,1,5,75,10,60,1,4.2,FALSE
13504,Marketing,Female,49,Analyst,03:05.6,5,Bachelor,2,48000,44,17,1,9,75,16,12,1,2.69,FALSE
13505,Finance,Male,31,Analyst,03:05.6,0,Bachelor,4,56000,40,15,23,5,75,15,98,2,3.03,FALSE
13506,Legal,Male,29,Consultant,03:05.6,9,Bachelor,3,71500,33,29,14,10,75,13,60,0,3.2,FALSE
13507,Legal,Female,24,Consultant,03:05.6,8,Bachelor,4,77000,43,10,27,11,75,12,57,2,2.78,FALSE
13508,Marketing,Male,58,Specialist,03:05.6,3,Bachelor,3,58500,51,24,4,11,75,1,42,0,3.83,TRUE
13509,Marketing,Female,31,Developer,03:05.6,8,Bachelor,4,70000,58,22,0,4,75,15,68,2,3.44,TRUE
13510,Marketing,Male,46,Technician,03:05.6,0,High School,4,49000,37,41,7,9,100,9,89,1,1.02,FALSE
13511,HR,Male,35,Consultant,03:05.6,5,Bachelor,5,82500,33,4,20,14,100,2,16,0,1.81,FALSE
13512,HR,Male,25,Engineer,03:05.6,8,Master,3,78000,36,11,14,12,25,10,50,1,3.15,FALSE
13513,Sales,Male,36,Technician,03:05.6,7,Bachelor,3,45500,35,20,13,2,100,19,96,0,2.45,FALSE
13514,Sales,Female,34,Manager,03:05.6,2,Bachelor,4,84000,47,48,3,5,0,8,89,0,1.07,TRUE
13515,IT,Female,51,Technician,03:05.6,1,High School,2,42000,41,14,1,0,50,11,58,0,4.32,FALSE
13516,Operations,Male,50,Manager,03:05.6,0,High School,1,66000,55,34,17,2,100,2,36,0,3.9,FALSE
13517,Legal,Male,55,Consultant,03:05.6,1,Master,1,60500,34,46,23,5,25,18,50,2,2.34,TRUE
13518,Legal,Female,32,Manager,03:05.6,7,Bachelor,2,72000,30,26,8,1,100,19,71,2,1.31,FALSE
13519,Operations,Female,48,Developer,03:05.6,5,High School,4,70000,37,37,22,3,75,19,45,0,4.79,FALSE
13520,IT,Male,34,Specialist,03:05.6,7,High School,3,58500,43,17,7,3,100,11,92,2,2.9,FALSE
13521,HR,Other,22,Analyst,03:05.6,0,Bachelor,2,48000,41,8,8,14,50,15,79,1,3.35,TRUE
13522,Operations,Male,26,Technician,03:05.6,0,Bachelor,2,42000,51,27,20,7,100,11,40,0,2.93,FALSE
13523,Legal,Female,41,Manager,03:05.6,5,Master,5,90000,55,22,0,1,50,1,52,1,4.73,FALSE
13524,HR,Male,27,Consultant,03:05.6,7,Bachelor,3,71500,32,24,26,1,25,11,20,2,3.59,FALSE
13525,Legal,Female,51,Developer,03:05.6,1,Bachelor,2,60000,43,10,22,8,50,19,93,0,3.49,FALSE
13526,Operations,Female,48,Specialist,03:05.6,8,Bachelor,3,58500,39,40,7,8,100,7,24,1,2.12,FALSE
13527,Engineering,Female,54,Technician,03:05.6,7,Bachelor,1,38500,53,5,21,6,50,1,95,1,2.14,FALSE
13528,Marketing,Female,42,Consultant,03:05.6,4,High School,2,66000,34,49,4,10,25,3,28,1,3.16,FALSE
13529,Operations,Male,29,Analyst,03:05.6,4,High School,5,60000,57,15,23,3,0,2,96,0,4.5,FALSE
13530,Engineering,Male,52,Developer,03:05.6,6,Bachelor,4,70000,52,47,25,9,100,17,0,1,1.16,FALSE
13531,IT,Female,23,Technician,03:05.6,9,Bachelor,4,49000,50,1,26,7,100,16,96,0,3.68,TRUE
13532,Finance,Male,25,Specialist,03:05.6,4,High School,1,49500,56,33,22,1,75,19,58,1,4.24,FALSE
13533,Operations,Female,39,Specialist,03:05.6,2,High School,5,67500,42,18,25,10,0,13,53,1,1.45,FALSE
13534,HR,Female,42,Specialist,03:05.6,4,High School,2,54000,35,29,25,0,75,11,69,0,3.23,FALSE
13535,Engineering,Female,37,Specialist,03:05.6,5,Bachelor,4,63000,42,11,11,6,50,9,61,0,2.84,FALSE
13536,HR,Female,53,Manager,03:05.6,7,High School,1,66000,52,6,24,2,75,1,67,2,2.33,FALSE
13537,Finance,Male,47,Manager,03:05.6,6,High School,4,84000,38,34,13,0,100,3,16,1,4.13,FALSE
13538,Legal,Female,30,Technician,03:05.6,7,Master,3,45500,53,43,18,2,0,12,43,0,1.21,FALSE
13539,Sales,Male,38,Technician,03:05.6,2,Bachelor,4,49000,32,14,2,4,100,6,19,1,4.67,FALSE
13540,HR,Male,44,Specialist,03:05.6,5,Bachelor,1,49500,46,31,28,3,75,5,20,1,1.15,FALSE
13541,Engineering,Male,25,Analyst,03:05.6,9,Bachelor,3,52000,34,33,21,7,0,14,56,1,2.78,FALSE
13542,Operations,Male,42,Consultant,03:05.6,0,Bachelor,4,77000,31,38,28,5,50,4,80,0,2.9,FALSE
13543,Customer Support,Female,49,Manager,03:05.6,7,Master,5,90000,57,13,12,7,100,1,34,1,4.63,FALSE
13544,Customer Support,Male,47,Analyst,03:05.6,0,Master,3,52000,51,41,3,4,0,6,48,1,2.41,FALSE
13545,Marketing,Female,39,Technician,03:05.6,5,High School,5,52500,50,18,21,10,25,8,64,1,3.78,TRUE
13546,IT,Male,40,Consultant,03:05.6,1,Master,4,77000,34,17,26,10,50,2,15,1,1.43,FALSE
13547,Customer Support,Female,60,Developer,03:05.6,8,Bachelor,2,60000,46,4,23,9,75,17,39,2,4.77,TRUE
13548,Sales,Male,50,Specialist,03:05.6,6,Bachelor,2,54000,30,19,4,10,25,6,46,0,2.33,FALSE
13549,Operations,Male,42,Specialist,03:05.6,1,Bachelor,5,67500,57,3,10,7,100,14,24,0,3.19,FALSE
13550,IT,Male,53,Technician,03:05.6,4,Bachelor,4,49000,57,25,28,13,0,5,29,1,1.5,FALSE
13551,Finance,Male,51,Developer,03:05.6,5,Bachelor,1,55000,40,7,12,9,0,12,24,2,1.57,FALSE
13552,Operations,Male,60,Engineer,03:05.6,7,Bachelor,5,90000,53,14,13,10,25,3,40,2,2.23,FALSE
13553,IT,Male,55,Developer,03:05.6,6,PhD,5,75000,59,25,19,0,100,9,74,0,1.55,FALSE
13554,Operations,Female,53,Manager,03:05.6,5,Bachelor,4,84000,43,22,15,4,0,9,63,0,1.6,FALSE
13555,IT,Male,32,Consultant,03:05.6,3,High School,4,77000,52,38,9,7,0,9,88,0,4.01,FALSE
13556,IT,Male,44,Specialist,03:05.6,2,Master,4,63000,54,47,3,2,50,7,25,2,1.17,FALSE
13557,Marketing,Male,22,Technician,03:05.6,9,Bachelor,4,49000,49,8,2,5,50,1,69,1,4.2,FALSE
13558,Customer Support,Male,48,Specialist,03:05.6,5,High School,5,67500,40,25,8,7,75,14,71,1,4.44,FALSE
13559,Customer Support,Male,47,Analyst,03:05.6,2,Bachelor,1,44000,31,19,2,1,50,8,16,1,4.68,FALSE
13560,Legal,Female,55,Manager,03:05.6,3,Bachelor,5,90000,31,6,13,3,25,15,75,1,3.45,FALSE
13561,Engineering,Female,35,Consultant,03:05.6,8,Bachelor,1,60500,47,8,5,2,75,14,35,2,3.35,FALSE
13562,Sales,Male,41,Developer,03:05.6,0,PhD,5,75000,37,37,24,1,100,7,8,0,2.99,FALSE
13563,Operations,Male,44,Technician,03:05.6,2,Master,1,38500,45,48,9,6,75,19,27,1,2.99,FALSE
13564,Finance,Female,59,Technician,03:05.6,5,Bachelor,3,45500,40,1,16,10,75,6,15,0,2.4,FALSE
13565,HR,Female,48,Consultant,03:05.6,1,Master,4,77000,48,34,4,2,50,16,48,1,4.55,FALSE
13566,HR,Female,54,Developer,03:05.6,4,Bachelor,1,55000,41,21,19,7,100,6,39,2,2.65,FALSE
13567,Operations,Male,60,Developer,03:05.6,5,Bachelor,4,70000,44,39,22,2,75,8,50,0,2.77,FALSE
13568,Customer Support,Female,51,Developer,03:05.6,8,Bachelor,4,70000,47,48,27,6,0,15,10,0,1.08,FALSE
13569,Customer Support,Male,26,Consultant,03:05.6,6,Master,4,77000,58,41,3,3,50,3,27,0,1.09,FALSE
13570,Customer Support,Male,24,Technician,03:05.6,9,Bachelor,4,49000,51,33,17,10,100,6,85,2,2.61,FALSE
13571,Engineering,Female,50,Developer,03:05.6,6,Bachelor,5,75000,37,27,10,1,25,19,64,1,3.96,TRUE
13572,Legal,Female,30,Analyst,03:05.6,7,Bachelor,5,60000,32,5,2,1,75,1,95,0,1.38,FALSE
13573,HR,Male,42,Manager,03:05.6,8,Bachelor,3,78000,60,48,26,11,75,14,94,1,4.22,FALSE
13574,IT,Female,23,Specialist,03:05.6,5,Master,2,54000,47,43,27,7,50,5,57,0,1.48,FALSE
13575,Legal,Male,28,Consultant,03:05.6,9,Bachelor,1,60500,41,13,0,10,50,11,23,1,4.25,FALSE
13576,Operations,Male,25,Analyst,03:05.6,4,Bachelor,5,60000,44,5,28,13,50,11,11,0,1.17,FALSE
13577,Finance,Other,58,Engineer,03:05.6,8,Master,2,72000,55,37,4,5,75,18,89,1,2.34,FALSE
13578,IT,Male,56,Technician,03:05.6,8,Master,5,52500,44,15,28,7,100,5,35,1,3.03,FALSE
13579,HR,Male,44,Consultant,03:05.6,7,High School,4,77000,56,24,21,10,75,14,93,0,3.79,FALSE
13580,Engineering,Female,38,Technician,03:05.6,8,High School,5,52500,33,6,7,8,75,14,81,2,3.91,FALSE
13581,Finance,Male,23,Technician,03:05.6,5,Bachelor,5,52500,48,2,9,1,50,17,90,0,2.7,FALSE
13582,Finance,Female,27,Engineer,03:05.6,4,Bachelor,1,66000,58,22,24,8,25,10,57,1,3.16,FALSE
13583,HR,Male,50,Technician,03:05.6,4,Bachelor,5,52500,55,22,8,7,100,10,12,2,2.83,FALSE
13584,Engineering,Male,31,Manager,03:05.6,5,Master,3,78000,35,40,2,2,100,5,28,2,1.9,TRUE
13585,Legal,Male,38,Developer,03:05.6,3,Bachelor,1,55000,33,22,4,7,50,17,67,1,4.97,FALSE
13586,HR,Male,34,Consultant,03:05.6,5,Bachelor,1,60500,42,33,15,13,25,8,55,1,3.35,TRUE
13587,Engineering,Male,35,Specialist,03:05.6,1,Bachelor,4,63000,31,45,23,10,25,18,45,2,4.71,FALSE
13588,Marketing,Female,36,Consultant,03:05.6,2,Bachelor,2,66000,41,28,27,8,25,17,88,2,4.4,FALSE
13589,Finance,Female,43,Consultant,03:05.6,0,High School,5,82500,39,45,14,13,75,15,67,1,3.43,FALSE
13590,IT,Male,40,Consultant,03:05.6,6,Bachelor,1,60500,46,35,25,9,0,10,0,0,4.86,FALSE
13591,IT,Male,58,Consultant,03:05.6,8,High School,5,82500,34,13,14,12,0,1,7,0,3.74,FALSE
13592,Operations,Female,41,Specialist,03:05.6,1,High School,3,58500,58,22,0,10,25,7,16,0,1.37,FALSE
13593,Customer Support,Female,45,Developer,03:05.6,1,High School,2,60000,45,38,25,5,50,12,96,1,2.31,FALSE
13594,Legal,Male,41,Analyst,03:05.6,5,PhD,1,44000,45,45,19,6,50,19,1,2,4.69,FALSE
13595,HR,Female,37,Technician,03:05.6,3,Bachelor,2,42000,44,40,7,12,25,7,87,2,4.3,FALSE
13596,Marketing,Female,59,Manager,03:05.6,5,Bachelor,1,66000,45,15,18,11,0,18,5,1,3.34,FALSE
13597,Customer Support,Female,27,Engineer,03:05.6,6,Master,1,66000,46,41,2,12,75,14,30,0,3.78,FALSE
13598,Marketing,Male,48,Developer,03:05.6,9,Master,4,70000,49,45,29,2,25,3,99,2,2.66,FALSE
13599,Sales,Female,55,Specialist,03:05.6,9,Bachelor,2,54000,55,41,0,3,50,7,13,1,1.98,TRUE
13600,Legal,Female,31,Developer,03:05.6,5,Bachelor,5,75000,39,16,3,5,25,5,49,2,2.96,FALSE
13601,Customer Support,Male,48,Specialist,03:05.6,1,Master,2,54000,45,16,28,13,25,16,49,1,4.79,FALSE
13602,Engineering,Female,43,Manager,03:05.6,0,Bachelor,5,90000,32,16,7,3,50,2,56,1,1.65,FALSE
13603,Finance,Female,30,Specialist,03:05.6,0,Bachelor,1,49500,46,21,4,6,50,15,51,1,1.41,FALSE
13604,Marketing,Female,26,Developer,03:05.6,1,PhD,1,55000,36,48,2,11,75,11,82,2,1.81,FALSE
13605,Marketing,Female,29,Analyst,03:05.6,3,Bachelor,1,44000,52,6,7,4,100,14,63,1,3.52,FALSE
13606,Customer Support,Female,37,Developer,03:05.6,7,Bachelor,5,75000,36,8,24,3,50,5,4,2,4.26,FALSE
13607,Marketing,Male,26,Manager,03:05.6,8,Bachelor,2,72000,55,21,8,9,50,14,3,2,1.25,FALSE
13608,Sales,Female,47,Technician,03:05.6,4,Bachelor,3,45500,57,10,6,3,75,7,27,1,2.7,FALSE
13609,HR,Male,39,Specialist,03:05.6,1,High School,2,54000,47,43,10,13,25,10,87,0,3.53,FALSE
13610,Operations,Female,50,Specialist,03:05.6,5,Master,5,67500,30,15,24,1,50,2,30,0,3.2,FALSE
13611,Marketing,Male,50,Consultant,03:05.6,9,Master,3,71500,50,23,13,10,100,9,59,2,3.13,FALSE
13612,Operations,Female,42,Developer,03:05.6,9,Bachelor,3,65000,55,3,4,8,100,9,82,2,4.05,FALSE
13613,Operations,Other,34,Consultant,03:05.6,2,Master,3,71500,48,32,14,3,75,4,86,1,3.81,FALSE
13614,Legal,Female,36,Consultant,03:05.6,4,High School,2,66000,55,45,22,4,100,3,19,0,2.52,FALSE
13615,IT,Female,32,Developer,03:05.6,6,PhD,2,60000,40,43,12,14,25,16,0,0,1.37,FALSE
13616,Engineering,Female,30,Technician,03:05.6,3,Bachelor,5,52500,50,12,20,11,75,10,90,1,1.52,FALSE
